,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
5991,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2012_Q2,-0.02,-0.01,0.01,0.01,0.01,0.01,0.01,58.0,2012,4,2012-04-01
5992,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2012_Q3,0.08,0.09,0.09,0.09,0.01,0.01,0.01,58.0,2012,7,2012-07-01
5993,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2012_Q4,0.02,0.03,0.03,0.03,0.01,0.01,0.01,58.0,2012,10,2012-10-01
5994,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2013_Q1,-0.03,-0.02,0.02,0.02,0.01,0.01,0.01,58.0,2013,1,2013-01-01
5995,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2013_Q2,-0.08,-0.08,0.08,0.08,0.0,0.0,0.0,58.0,2013,4,2013-04-01
5996,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2013_Q3,-0.08,-0.09,0.09,0.09,-0.01,0.01,0.01,58.0,2013,7,2013-07-01
5997,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2013_Q4,-0.27,-0.26,0.26,0.26,0.01,0.01,0.01,58.0,2013,10,2013-10-01
5998,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2014_Q1,0.17,0.17,0.17,0.17,0.0,0.0,0.0,58.0,2014,1,2014-01-01
5999,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2014_Q2,-0.07,-0.08,0.08,0.08,-0.01,0.01,0.01,58.0,2014,4,2014-04-01
6000,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2014_Q3,0.03,0.02,0.02,0.02,-0.01,0.01,0.01,58.0,2014,7,2014-07-01
6001,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2014_Q4,0.0,0.01,0.01,0.01,0.01,0.01,0.01,58.0,2014,10,2014-10-01
6002,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2015_Q1,0.03,0.05,0.05,0.05,0.02,0.02,0.02,58.0,2015,1,2015-01-01
6003,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2015_Q2,-0.05,-0.04,0.04,0.04,0.01,0.01,0.01,58.0,2015,4,2015-04-01
6004,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2015_Q3,0.05,0.06,0.06,0.06,0.01,0.01,0.01,58.0,2015,7,2015-07-01
6005,A542RY2,Nondefense - consumption expenditures - A542RY2,Nondefense - consumption expenditures,2015_Q4,0.0,0.02,0.02,0.02,0.02,0.02,0.02,58.0,2015,10,2015-10-01
