,bea_code,category,description,date,ADVANCE,THIRD,abs_third_simple,abs_third,third_less_adv,abs_third_less_adv_simple,abs_third_less_adv,line,year,month,date_t
8331,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2010_Q1,0.01,0.17,0.17,0.17,0.16,0.16,0.16,35.0,2010,1,2010-01-01
8332,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2010_Q2,0.32,0.4,0.4,0.4,0.08,0.08,0.08,35.0,2010,4,2010-04-01
8333,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2010_Q3,0.28,0.4,0.4,0.4,0.12,0.12,0.12,35.0,2010,7,2010-07-01
8334,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2010_Q4,-0.25,-0.2,0.2,0.2,0.05,0.05,0.05,35.0,2010,10,2010-10-01
8335,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2011_Q1,0.33,0.3,0.3,0.3,-0.03,0.03,0.03,35.0,2011,1,2011-01-01
8336,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2011_Q2,0.16,0.14,0.14,0.14,-0.02,0.02,0.02,35.0,2011,4,2011-04-01
8337,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2011_Q3,0.34,0.3,0.3,0.3,-0.04,0.04,0.04,35.0,2011,7,2011-07-01
8338,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2011_Q4,0.08,0.19,0.19,0.19,0.11,0.11,0.11,35.0,2011,10,2011-10-01
8339,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2012_Q1,0.18,0.22,0.22,0.22,0.04,0.04,0.04,35.0,2012,1,2012-01-01
8340,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2012_Q2,0.16,0.19,0.19,0.19,0.03,0.03,0.03,35.0,2012,4,2012-04-01
8341,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2012_Q3,-0.1,-0.22,0.22,0.22,-0.12,0.12,0.12,35.0,2012,7,2012-07-01
8342,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2012_Q4,0.2,0.09,0.09,0.09,-0.11,0.11,0.11,35.0,2012,10,2012-10-01
8343,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2013_Q1,-0.11,0.02,0.02,0.02,0.13,0.13,0.13,35.0,2013,1,2013-01-01
8344,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2013_Q2,0.07,0.08,0.08,0.08,0.01,0.01,0.01,35.0,2013,4,2013-04-01
8345,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2013_Q3,-0.05,0.04,0.04,0.04,0.09,0.09,0.09,35.0,2013,7,2013-07-01
8346,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2013_Q4,0.24,0.33,0.33,0.33,0.09,0.09,0.09,35.0,2013,10,2013-10-01
8347,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2014_Q1,-0.16,-0.05,0.05,0.05,0.11,0.11,0.11,35.0,2014,1,2014-01-01
8348,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2014_Q2,-0.01,0.04,0.04,0.04,0.05,0.05,0.05,35.0,2014,4,2014-04-01
8349,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2014_Q3,0.39,0.45,0.45,0.45,0.06,0.06,0.06,35.0,2014,7,2014-07-01
8350,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2014_Q4,-0.17,-0.07,0.07,0.07,0.1,0.1,0.1,35.0,2014,10,2014-10-01
8351,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2015_Q1,0.33,0.23,0.23,0.23,-0.1,0.1,0.1,35.0,2015,1,2015-01-01
8352,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2015_Q2,-0.1,-0.07,0.07,0.07,0.03,0.03,0.03,35.0,2015,4,2015-04-01
8353,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2015_Q3,0.21,0.29,0.29,0.29,0.08,0.08,0.08,35.0,2015,7,2015-07-01
8354,A681RY2,Transportation equipment - A681RY2,Transportation equipment,2015_Q4,-0.25,-0.18,0.18,0.18,0.07,0.07,0.07,35.0,2015,10,2015-10-01
